,0
0,100.0
1,100.005711222324
2,100.00374998332393
3,100.00333108864132
4,100.013407143973
5,100.02610984202127
6,100.03077697153037
7,100.03886147810425
8,100.05093386776623
9,100.06694442558496
10,100.07955636130166
11,100.09301346048096
12,100.09301346048096
13,100.08093152558432
14,100.0685740291974
15,100.04371103649876
16,100.00431509649125
17,99.9712129351923
18,99.926497815826
19,99.97301334850941
20,100.02192249749685
21,100.06931541216404
22,100.08253593639284
23,100.07755828376858
24,100.07755828376858
25,100.0759520097233
26,100.03100812402347
27,100.00147622908533
28,99.97294323818593
29,99.95466174574227
30,99.93715928300979
31,99.94336501733184
32,99.91922129499969
33,99.91527997868184
34,99.91764095671354
35,99.8778574633472
36,99.91030517721957
37,99.91030517721957
38,99.93318452689142
39,99.97101037564975
40,99.99749308988841
41,100.02027026808881
42,100.03624571898602
43,100.03511001723581
44,100.04284345631828
45,100.04160740242699
46,100.02526319465545
47,100.00490220628228
48,99.98631326226018
49,99.946567184135
50,99.89845267766015
51,99.89845267766015
52,99.90312883241397
53,99.90901661688422
54,99.91613023298055
55,99.91936498665017
56,99.92274318459978
57,99.92025197989975
58,99.94631536014806
59,99.95719809640462
60,99.98766490602303
61,100.01053505788175
62,100.03139033511516
63,100.05218012825195
64,100.06812341435675
65,100.09084643708908
66,100.09084643708908
67,100.09018948430867
68,100.09571493859902
69,100.08951818007331
70,100.10554069944823
71,100.11908031111729
72,100.1184542689091
73,100.14558099383491
74,100.14150520753009
75,100.15109261453605
76,100.16175869572659
77,100.16722697712804
78,100.19372056781671
79,100.21447242545513
80,100.22858079224018
81,100.25117265322932
82,100.26430614516637
83,100.26430614516637
84,100.29261340092287
85,100.33244140890473
86,100.34892124003757
87,100.37060658931901
88,100.39026199599817
89,100.39857922417968
90,100.41220970469959
91,100.40080789079147
92,100.41883243311712
93,100.41741926355333
94,100.42962082095299
95,100.41834722100431
96,100.39722852414441
97,100.39174473764223
98,100.37338869777257
99,100.35501704769982
100,100.31960279337628
101,100.30202180746349
102,100.26583130469442
103,100.26583130469442
104,100.26164461792526
105,100.26042332306221
106,100.27378980822064
107,100.2757670092993
108,100.27271452238344
109,100.3032305447071
110,100.27528445726108
111,100.29423599735213
112,100.29862314849653
113,100.3186481681561
114,100.30973101751736
115,100.3496190084126
116,100.36062216513072
117,100.36860814144833
118,100.37903551888313
119,100.404322207052
120,100.41850781141045
121,100.44244932814779
122,100.44244932814779
123,100.42830640046401
124,100.41428983514356
125,100.39128958989214
126,100.38635220164667
127,100.36784795527811
128,100.35903389380103
129,100.35796079487598
130,100.34783043951344
131,100.32600464183655
132,100.31822832308801
133,100.31643284757057
134,100.31376473714889
135,100.30488570946342
136,100.31348237823349
137,100.30612367504436
138,100.30506924852845
139,100.29273601995436
140,100.29273601995436
141,100.3098753041777
142,100.33846996017019
143,100.35173386242597
144,100.38079707694259
145,100.36992297354584
146,100.3891819407217
147,100.39303132734345
148,100.40122143976937
149,100.41138926392698
150,100.4094010418646
151,100.39219512414142
152,100.38508342425786
153,100.36489069055449
154,100.33627521759676
155,100.31667576863462
156,100.28309591104862
157,100.28309591104862
158,100.28914202241438
159,100.29587430661837
160,100.28383683372383
161,100.30145205201335
162,100.31788844168638
163,100.31995877578878
164,100.32562072231394
165,100.3425743286011
166,100.35429268925607
167,100.37190730470897
168,100.36384468796028
169,100.38610573875413
170,100.4284208516436
171,100.42744621741815
172,100.46714203808716
173,100.46714203808716
174,100.47257154876128
175,100.44996025352764
176,100.44546441808183
177,100.42493990452722
178,100.40648441354038
179,100.37411225509949
180,100.33785893695608
181,100.29257385390505
182,100.33006965742085
183,100.3904226919647
184,100.4241122244939
185,100.45500785884569
186,100.45923345945761
187,100.468268175512
188,100.468268175512
189,100.45745234850904
190,100.44669819314531
191,100.43027149566187
192,100.43210703270617
193,100.41962180100012
194,100.41137279778897
195,100.4078162966393
196,100.40193670727625
197,100.3998358543471
198,100.39567995317708
199,100.3940613694994
200,100.39515437342058
201,100.39285252346217
202,100.39285252346217
203,100.39976844642645
204,100.4025004555479
205,100.40791704844534
206,100.4115066171977
207,100.4132670401357
208,100.41635505325432
209,100.41662488998556
210,100.41774002947959
211,100.41275622972054
212,100.41107286631913
213,100.40515092823127
214,100.39824274806031
215,100.39373812878526
216,100.39373812878526
217,100.39505157640075
218,100.3940675322282
219,100.39469726215661
220,100.39572221823462
221,100.39762606192731
222,100.39830034482081
223,100.39890279718139
224,100.40106310391366
225,100.40100339819159
226,100.40490310791202
227,100.40529406131338
228,100.40852718056912
229,100.40834901423072
230,100.4151056451186
231,100.4151056451186
232,100.42719209239414
233,100.45002053856213
234,100.4605361455753
235,100.46934315706055
236,100.46916862399924
237,100.48623919813029
238,100.49199005585776
239,100.48654904365974
240,100.48509377402242
241,100.47843897529468
242,100.46659311546713
243,100.45988356834913
244,100.45443352034039
245,100.43540205243494
246,100.40853444557011
247,100.40853444557011
248,100.40596032778912
249,100.39517638324108
250,100.38651235948848
251,100.38431122432775
252,100.36959870886888
253,100.36364977787278
254,100.3498934151414
255,100.35238189203743
256,100.34299255880798
257,100.3435414302093
258,100.3340801833396
259,100.33515781313679
260,100.33050692339486
261,100.33629893376545
262,100.32827068864877
263,100.31519922222286
264,100.31662761956667
265,100.32216336250332
266,100.3171718151299
267,100.3171718151299
268,100.34492750223508
269,100.36633254226265
270,100.37813733654998
271,100.40330639168725
272,100.41272803134069
273,100.42077650147259
274,100.43280386809306
275,100.44149842338705
276,100.44743046382905
277,100.43746190293353
278,100.43261575093841
279,100.42829237914536
280,100.40972270083599
281,100.39381546411691
282,100.37002866590242
283,100.34499149145176
284,100.30703737828837
285,100.30703737828837
286,100.30489085365612
287,100.30135446028068
288,100.29731446623326
289,100.2918445495354
290,100.2865596417853
291,100.27357478904668
292,100.26125874729794
